Medu_2,Fedu_1,Mjob_services,Fjob_other,reason_reputation,guardian_father,traveltime_3,studytime_3,famrel_5,freetime_2,goout_2,Dalc_1,Walc_1,health_4,age_15,failures_0,school_0,sex_0,address_0,famsize_1,Pstatus_0,schoolsup_0,famsup_1,paid_0,activities_1,nursery_1,higher_1,internet_1,romantic_0,class_type_0,absences_-0.001_5.0,G1_5.0_10.0,G2_10.0_15.0,G3_10.0_15.0,
Medu_4,Fedu_4,Mjob_health,Fjob_services,reason_course,guardian_father,traveltime_1,studytime_1,famrel_4,freetime_3,goout_3,Dalc_1,Walc_3,health_5,age_15,failures_0,school_0,sex_1,address_0,famsize_0,Pstatus_0,schoolsup_0,famsup_1,paid_1,activities_1,nursery_1,higher_1,internet_1,romantic_0,class_type_0,absences_-0.001_5.0,G1_10.0_15.0,G2_10.0_15.0,G3_10.0_15.0,
Medu_4,Fedu_3,Mjob_teacher,Fjob_other,reason_course,guardian_mother,traveltime_2,studytime_2,famrel_5,freetime_4,goout_3,Dalc_1,Walc_2,health_3,age_15,failures_0,school_0,sex_1,address_0,famsize_1,Pstatus_0,schoolsup_0,famsup_1,paid_1,activities_0,nursery_1,higher_1,internet_1,romantic_0,class_type_0,absences_-0.001_5.0,G1_5.0_10.0,G2_5.0_10.0,G3_10.0_15.0,
Medu_2,Fedu_2,Mjob_other,Fjob_other,reason_home,guardian_other,traveltime_1,studytime_3,famrel_4,freetime_5,goout_2,Dalc_1,Walc_1,health_3,age_15,failures_0,school_0,sex_1,address_0,famsize_1,Pstatus_1,schoolsup_0,famsup_1,paid_0,activities_0,nursery_1,higher_1,internet_1,romantic_1,class_type_0,absences_-0.001_5.0,G1_10.0_15.0,G2_15.0_20.0,G3_15.0_20.0,
Medu_4,Fedu_4,Mjob_health,Fjob_other,reason_home,guardian_mother,traveltime_1,studytime_1,famrel_4,freetime_4,goout_4,Dalc_1,Walc_2,health_2,age_16,failures_0,school_0,sex_0,address_0,famsize_1,Pstatus_0,schoolsup_0,famsup_1,paid_0,activities_0,nursery_1,higher_1,internet_1,romantic_0,class_type_0,absences_-0.001_5.0,G1_10.0_15.0,G2_10.0_15.0,G3_10.0_15.0,
Medu_4,Fedu_4,Mjob_services,Fjob_services,reason_reputation,guardian_mother,traveltime_1,studytime_3,famrel_3,freetime_2,goout_3,Dalc_1,Walc_2,health_2,age_16,failures_0,school_0,sex_0,address_0,famsize_1,Pstatus_0,schoolsup_0,famsup_1,paid_1,activities_1,nursery_1,higher_1,internet_1,romantic_0,class_type_0,absences_5.0_10.0,G1_10.0_15.0,G2_10.0_15.0,G3_10.0_15.0,
Medu_3,Fedu_3,Mjob_other,Fjob_other,reason_reputation,guardian_mother,traveltime_3,studytime_2,famrel_5,freetime_3,goout_2,Dalc_1,Walc_1,health_4,age_16,failures_0,school_0,sex_0,address_0,famsize_1,Pstatus_0,schoolsup_1,famsup_1,paid_0,activities_1,nursery_1,higher_1,internet_0,romantic_0,class_type_0,absences_-0.001_5.0,G1_5.0_10.0,G2_5.0_10.0,G3_5.0_10.0,
Medu_3,Fedu_2,Mjob_services,Fjob_services,reason_course,guardian_mother,traveltime_1,studytime_1,famrel_5,freetime_5,goout_5,Dalc_2,Walc_4,health_5,age_17,failures_3,school_0,sex_1,address_0,famsize_1,Pstatus_0,schoolsup_0,famsup_1,paid_0,activities_1,nursery_1,higher_1,internet_1,romantic_0,class_type_0,absences_15.0_20.0,G1_5.0_10.0,G2_-0.001_5.0,G3_-0.001_5.0,
Medu_4,Fedu_3,Mjob_health,Fjob_other,reason_home,guardian_father,traveltime_1,studytime_1,famrel_3,freetime_1,goout_3,Dalc_1,Walc_3,health_5,age_16,failures_0,school_0,sex_1,address_0,famsize_0,Pstatus_0,schoolsup_0,famsup_0,paid_1,activities_1,nursery_1,higher_1,internet_1,romantic_0,class_type_0,absences_-0.001_5.0,G1_5.0_10.0,G2_5.0_10.0,G3_5.0_10.0,
Medu_4,Fedu_3,Mjob_teacher,Fjob_other,reason_reputation,guardian_mother,traveltime_1,studytime_2,famrel_4,freetime_4,goout_1,Dalc_1,Walc_1,health_1,age_15,failures_0,school_0,sex_1,address_0,famsize_1,Pstatus_0,schoolsup_0,famsup_0,paid_0,activities_0,nursery_1,higher_1,internet_1,romantic_0,class_type_0,absences_-0.001_5.0,G1_10.0_15.0,G2_10.0_15.0,G3_10.0_15.0,
Medu_4,Fedu_4,Mjob_health,Fjob_health,reason_other,guardian_father,traveltime_1,studytime_1,famrel_5,freetime_4,goout_2,Dalc_1,Walc_1,health_5,age_15,failures_0,school_0,sex_1,address_0,famsize_1,Pstatus_0,schoolsup_0,famsup_1,paid_1,activities_0,nursery_1,higher_1,internet_1,romantic_0,class_type_0,absences_-0.001_5.0,G1_10.0_15.0,G2_10.0_15.0,G3_10.0_15.0,
Medu_4,Fedu_2,Mjob_teacher,Fjob_other,reason_course,guardian_mother,traveltime_1,studytime_2,famrel_4,freetime_5,goout_1,Dalc_1,Walc_3,health_5,age_16,failures_0,school_0,sex_1,address_0,famsize_0,Pstatus_0,schoolsup_0,famsup_0,paid_0,activities_1,nursery_1,higher_1,internet_1,romantic_0,class_type_0,absences_-0.001_5.0,G1_10.0_15.0,G2_10.0_15.0,G3_15.0_20.0,
Medu_2,Fedu_2,Mjob_other,Fjob_other,reason_reputation,guardian_mother,traveltime_2,studytime_2,famrel_5,freetime_4,goout_4,Dalc_2,Walc_4,health_5,age_16,failures_0,school_0,sex_1,address_0,famsize_0,Pstatus_0,schoolsup_0,famsup_1,paid_0,activities_1,nursery_1,higher_1,internet_1,romantic_0,class_type_0,absences_-0.001_5.0,G1_10.0_15.0,G2_10.0_15.0,G3_10.0_15.0,
Medu_2,Fedu_4,Mjob_services,Fjob_health,reason_course,guardian_mother,traveltime_1,studytime_3,famrel_4,freetime_3,goout_2,Dalc_1,Walc_1,health_5,age_15,failures_0,school_0,sex_0,address_1,famsize_1,Pstatus_0,schoolsup_1,famsup_1,paid_1,activities_1,nursery_1,higher_1,internet_1,romantic_0,class_type_0,absences_-0.001_5.0,G1_5.0_10.0,G2_5.0_10.0,G3_5.0_10.0,
Medu_2,Fedu_2,Mjob_services,Fjob_services,reason_home,guardian_mother,traveltime_1,studytime_1,famrel_1,freetime_2,goout_2,Dalc_1,Walc_3,health_5,age_16,failures_2,school_0,sex_0,address_0,famsize_1,Pstatus_0,schoolsup_0,famsup_1,paid_1,activities_0,nursery_0,higher_1,internet_1,romantic_0,class_type_0,absences_10.0_15.0,G1_5.0_10.0,G2_5.0_10.0,G3_5.0_10.0,
Medu_2,Fedu_2,Mjob_other,Fjob_other,reason_home,guardian_mother,traveltime_1,studytime_1,famrel_4,freetime_2,goout_2,Dalc_1,Walc_2,health_5,age_15,failures_0,school_0,sex_1,address_0,famsize_1,Pstatus_0,schoolsup_0,famsup_1,paid_1,activities_0,nursery_1,higher_1,internet_1,romantic_0,class_type_0,absences_-0.001_5.0,G1_10.0_15.0,G2_10.0_15.0,G3_10.0_15.0,
Medu_4,Fedu_2,Mjob_health,Fjob_services,reason_other,guardian_mother,traveltime_1,studytime_1,famrel_2,freetime_2,goout_4,Dalc_2,Walc_4,health_1,age_15,failures_0,school_0,sex_1,address_0,famsize_1,Pstatus_0,schoolsup_0,famsup_0,paid_1,activities_0,nursery_1,higher_1,internet_1,romantic_0,class_type_0,absences_-0.001_5.0,G1_10.0_15.0,G2_15.0_20.0,G3_10.0_15.0,
Medu_3,Fedu_4,Mjob_services,Fjob_other,reason_home,guardian_mother,traveltime_1,studytime_2,famrel_5,freetime_3,goout_3,Dalc_1,Walc_1,health_5,age_16,failures_0,school_0,sex_1,address_0,famsize_0,Pstatus_1,schoolsup_1,famsup_1,paid_0,activities_1,nursery_1,higher_1,internet_1,romantic_0,class_type_0,absences_-0.001_5.0,G1_10.0_15.0,G2_10.0_15.0,G3_10.0_15.0,
Medu_4,Fedu_4,Mjob_teacher,Fjob_teacher,reason_home,guardian_mother,traveltime_1,studytime_2,famrel_4,freetime_4,goout_5,Dalc_5,Walc_5,health_5,age_16,failures_0,school_0,sex_1,address_0,famsize_1,Pstatus_0,schoolsup_0,famsup_1,paid_1,activities_1,nursery_1,higher_1,internet_1,romantic_1,class_type_0,absences_15.0_20.0,G1_5.0_10.0,G2_10.0_15.0,G3_10.0_15.0,
Medu_4,Fedu_4,Mjob_health,Fjob_services,reason_home,guardian_mother,traveltime_1,studytime_2,famrel_5,freetime_4,goout_2,Dalc_3,Walc_4,health_5,age_15,failures_0,school_0,sex_1,address_0,famsize_1,Pstatus_0,schoolsup_0,famsup_1,paid_1,activities_0,nursery_0,higher_1,internet_1,romantic_0,class_type_0,absences_-0.001_5.0,G1_5.0_10.0,G2_10.0_15.0,G3_10.0_15.0,
Medu_4,Fedu_4,Mjob_services,Fjob_services,reason_reputation,guardian_mother,traveltime_2,studytime_2,famrel_4,freetime_3,goout_1,Dalc_1,Walc_1,health_5,age_15,failures_0,school_0,sex_1,address_0,famsize_1,Pstatus_0,schoolsup_0,famsup_1,paid_0,activities_1,nursery_1,higher_1,internet_1,romantic_0,class_type_0,absences_-0.001_5.0,G1_15.0_20.0,G2_15.0_20.0,G3_15.0_20.0,
Medu_4,Fedu_3,Mjob_teacher,Fjob_at_home,reason_course,guardian_mother,traveltime_1,studytime_2,famrel_4,freetime_5,goout_2,Dalc_1,Walc_1,health_5,age_15,failures_0,school_0,sex_1,address_1,famsize_1,Pstatus_0,schoolsup_0,famsup_1,paid_0,activities_1,nursery_1,higher_1,internet_1,romantic_1,class_type_0,absences_-0.001_5.0,G1_15.0_20.0,G2_15.0_20.0,G3_15.0_20.0,
Medu_3,Fedu_3,Mjob_other,Fjob_other,reason_course,guardian_mother,traveltime_1,studytime_2,famrel_5,freetime_3,goout_2,Dalc_1,Walc_1,health_2,age_15,failures_0,school_0,sex_1,address_0,famsize_0,Pstatus_0,schoolsup_0,famsup_0,paid_0,activities_1,nursery_0,higher_1,internet_1,romantic_0,class_type_0,absences_-0.001_5.0,G1_5.0_10.0,G2_5.0_10.0,G3_10.0_15.0,
Medu_3,Fedu_2,Mjob_other,Fjob_other,reason_home,guardian_mother,traveltime_1,studytime_1,famrel_5,freetime_4,goout_3,Dalc_1,Walc_1,health_5,age_16,failures_0,school_0,sex_1,address_0,famsize_1,Pstatus_0,schoolsup_0,famsup_1,paid_1,activities_0,nursery_0,higher_1,internet_1,romantic_0,class_type_0,absences_-0.001_5.0,G1_10.0_15.0,G2_10.0_15.0,G3_10.0_15.0,
Medu_2,Fedu_3,Mjob_other,Fjob_other,reason_other,guardian_father,traveltime_2,studytime_1,famrel_3,freetime_5,goout_1,Dalc_1,Walc_1,health_5,age_15,failures_0,school_0,sex_0,address_0,famsize_1,Pstatus_0,schoolsup_0,famsup_1,paid_0,activities_1,nursery_1,higher_1,internet_0,romantic_0,class_type_0,absences_-0.001_5.0,G1_5.0_10.0,G2_5.0_10.0,G3_5.0_10.0,
Medu_4,Fedu_3,Mjob_teacher,Fjob_services,reason_home,guardian_mother,traveltime_1,studytime_3,famrel_5,freetime_4,goout_3,Dalc_1,Walc_1,health_4,age_15,failures_0,school_0,sex_1,address_0,famsize_0,Pstatus_0,schoolsup_0,famsup_1,paid_0,activities_1,nursery_1,higher_1,internet_1,romantic_0,class_type_0,absences_-0.001_5.0,G1_10.0_15.0,G2_15.0_20.0,G3_15.0_20.0,
Medu_4,Fedu_4,Mjob_other,Fjob_teacher,reason_reputation,guardian_mother,traveltime_2,studytime_3,famrel_2,freetime_4,goout_3,Dalc_1,Walc_1,health_5,age_16,failures_0,school_0,sex_1,address_1,famsize_1,Pstatus_1,schoolsup_0,famsup_1,paid_0,activities_1,nursery_1,higher_1,internet_1,romantic_1,class_type_0,absences_5.0_10.0,G1_10.0_15.0,G2_15.0_20.0,G3_10.0_15.0,
Medu_3,Fedu_4,Mjob_services,Fjob_health,reason_course,guardian_mother,traveltime_1,studytime_3,famrel_4,freetime_3,goout_2,Dalc_1,Walc_1,health_5,age_15,failures_0,school_0,sex_0,address_1,famsize_1,Pstatus_0,schoolsup_1,famsup_1,paid_1,activities_1,nursery_1,higher_1,internet_1,romantic_0,class_type_0,absences_-0.001_5.0,G1_10.0_15.0,G2_10.0_15.0,G3_10.0_15.0,
Medu_2,Fedu_2,Mjob_at_home,Fjob_other,reason_reputation,guardian_mother,traveltime_1,studytime_1,famrel_4,freetime_3,goout_1,Dalc_1,Walc_1,health_2,age_15,failures_0,school_0,sex_0,address_1,famsize_1,Pstatus_0,schoolsup_1,famsup_1,paid_1,activities_1,nursery_1,higher_1,internet_0,romantic_0,class_type_0,absences_5.0_10.0,G1_10.0_15.0,G2_10.0_15.0,G3_10.0_15.0,
Medu_2,Fedu_2,Mjob_other,Fjob_other,reason_home,guardian_mother,traveltime_2,studytime_2,famrel_3,freetime_3,goout_3,Dalc_1,Walc_2,health_3,age_16,failures_1,school_0,sex_0,address_0,famsize_0,Pstatus_0,schoolsup_0,famsup_1,paid_0,activities_1,nursery_0,higher_1,internet_1,romantic_1,class_type_0,absences_20.0_25.0,G1_5.0_10.0,G2_5.0_10.0,G3_10.0_15.0,
Medu_4,Fedu_4,Mjob_teacher,Fjob_other,reason_home,guardian_other,traveltime_1,studytime_1,famrel_5,freetime_4,goout_3,Dalc_2,Walc_4,health_5,age_15,failures_0,school_0,sex_1,address_0,famsize_0,Pstatus_0,schoolsup_0,famsup_1,paid_0,activities_0,nursery_0,higher_1,internet_1,romantic_1,class_type_0,absences_5.0_10.0,G1_10.0_15.0,G2_10.0_15.0,G3_10.0_15.0,
Medu_4,Fedu_4,Mjob_services,Fjob_teacher,reason_course,guardian_father,traveltime_1,studytime_2,famrel_4,freetime_3,goout_3,Dalc_1,Walc_1,health_5,age_15,failures_0,school_0,sex_1,address_0,famsize_1,Pstatus_0,schoolsup_0,famsup_1,paid_0,activities_1,nursery_1,higher_1,internet_1,romantic_0,class_type_0,absences_-0.001_5.0,G1_15.0_20.0,G2_15.0_20.0,G3_15.0_20.0,
Medu_2,Fedu_2,Mjob_services,Fjob_services,reason_course,guardian_father,traveltime_1,studytime_1,famrel_5,freetime_4,goout_1,Dalc_1,Walc_1,health_1,age_15,failures_0,school_0,sex_1,address_0,famsize_1,Pstatus_0,schoolsup_1,famsup_1,paid_0,activities_0,nursery_1,higher_1,internet_1,romantic_0,class_type_0,absences_-0.001_5.0,G1_5.0_10.0,G2_5.0_10.0,G3_10.0_15.0,
Medu_2,Fedu_2,Mjob_other,Fjob_at_home,reason_course,guardian_father,traveltime_2,studytime_2,famrel_4,freetime_3,goout_3,Dalc_2,Walc_2,health_5,age_16,failures_1,school_0,sex_0,address_0,famsize_0,Pstatus_0,schoolsup_1,famsup_0,paid_0,activities_1,nursery_1,higher_1,internet_1,romantic_0,class_type_0,absences_10.0_15.0,G1_5.0_10.0,G2_5.0_10.0,G3_5.0_10.0,
Medu_4,Fedu_3,Mjob_other,Fjob_other,reason_course,guardian_mother,traveltime_1,studytime_2,famrel_5,freetime_2,goout_2,Dalc_1,Walc_1,health_5,age_15,failures_0,school_0,sex_0,address_0,famsize_0,Pstatus_1,schoolsup_1,famsup_1,paid_1,activities_1,nursery_1,higher_1,internet_1,romantic_1,class_type_0,absences_5.0_10.0,G1_5.0_10.0,G2_5.0_10.0,G3_5.0_10.0,
Medu_3,Fedu_3,Mjob_other,Fjob_services,reason_home,guardian_mother,traveltime_1,studytime_2,famrel_2,freetime_3,goout_5,Dalc_1,Walc_4,health_3,age_16,failures_0,school_0,sex_0,address_0,famsize_0,Pstatus_1,schoolsup_0,famsup_1,paid_0,activities_0,nursery_1,higher_1,internet_1,romantic_0,class_type_0,absences_10.0_15.0,G1_10.0_15.0,G2_10.0_15.0,G3_10.0_15.0,
Medu_4,Fedu_3,Mjob_health,Fjob_services,reason_reputation,guardian_mother,traveltime_1,studytime_4,famrel_4,freetime_2,goout_2,Dalc_1,Walc_1,health_2,age_16,failures_0,school_0,sex_1,address_0,famsize_1,Pstatus_0,schoolsup_0,famsup_0,paid_0,activities_1,nursery_1,higher_1,internet_1,romantic_0,class_type_0,absences_-0.001_5.0,G1_15.0_20.0,G2_15.0_20.0,G3_15.0_20.0,
Medu_4,Fedu_2,Mjob_teacher,Fjob_other,reason_home,guardian_mother,traveltime_1,studytime_2,famrel_4,freetime_3,goout_3,Dalc_2,Walc_2,health_5,age_15,failures_0,school_0,sex_1,address_0,famsize_1,Pstatus_0,schoolsup_0,famsup_1,paid_1,activities_0,nursery_1,higher_1,internet_0,romantic_0,class_type_0,absences_-0.001_5.0,G1_10.0_15.0,G2_10.0_15.0,G3_10.0_15.0,
Medu_4,Fedu_4,Mjob_services,Fjob_teacher,reason_other,guardian_father,traveltime_1,studytime_2,famrel_4,freetime_4,goout_4,Dalc_1,Walc_1,health_3,age_15,failures_1,school_0,sex_0,address_0,famsize_1,Pstatus_0,schoolsup_1,famsup_1,paid_0,activities_1,nursery_0,higher_1,internet_1,romantic_0,class_type_0,absences_-0.001_5.0,G1_5.0_10.0,G2_5.0_10.0,G3_5.0_10.0,
Medu_2,Fedu_2,Mjob_services,Fjob_services,reason_course,guardian_mother,traveltime_3,studytime_2,famrel_4,freetime_3,goout_3,Dalc_2,Walc_3,health_4,age_16,failures_0,school_0,sex_0,address_0,famsize_0,Pstatus_0,schoolsup_0,famsup_1,paid_1,activities_0,nursery_1,higher_1,internet_1,romantic_0,class_type_0,absences_-0.001_5.0,G1_10.0_15.0,G2_10.0_15.0,G3_10.0_15.0,
Medu_4,Fedu_2,Mjob_health,Fjob_other,reason_other,guardian_mother,traveltime_1,studytime_2,famrel_4,freetime_3,goout_3,Dalc_1,Walc_1,health_5,age_15,failures_0,school_0,sex_0,address_0,famsize_0,Pstatus_0,schoolsup_0,famsup_1,paid_1,activities_0,nursery_1,higher_1,internet_1,romantic_0,class_type_0,absences_-0.001_5.0,G1_10.0_15.0,G2_10.0_15.0,G3_10.0_15.0,
Medu_4,Fedu_2,Mjob_health,Fjob_health,reason_other,guardian_father,traveltime_2,studytime_1,famrel_5,freetime_5,goout_5,Dalc_3,Walc_4,health_5,age_15,failures_1,school_0,sex_1,address_0,famsize_0,Pstatus_1,schoolsup_0,famsup_0,paid_0,activities_0,nursery_1,higher_1,internet_0,romantic_0,class_type_0,absences_5.0_10.0,G1_10.0_15.0,G2_10.0_15.0,G3_5.0_10.0,
Medu_4,Fedu_4,Mjob_services,Fjob_services,reason_course,guardian_mother,traveltime_1,studytime_1,famrel_3,freetime_3,goout_4,Dalc_2,Walc_3,health_5,age_15,failures_0,school_0,sex_0,address_0,famsize_1,Pstatus_0,schoolsup_1,famsup_1,paid_1,activities_0,nursery_1,higher_1,internet_1,romantic_0,class_type_0,absences_-0.001_5.0,G1_5.0_10.0,G2_5.0_10.0,G3_10.0_15.0,
Medu_3,Fedu_3,Mjob_other,Fjob_other,reason_other,guardian_mother,traveltime_1,studytime_1,famrel_5,freetime_3,goout_4,Dalc_4,Walc_4,health_1,age_15,failures_0,school_0,sex_0,address_0,famsize_0,Pstatus_1,schoolsup_0,famsup_0,paid_1,activities_0,nursery_1,higher_1,internet_1,romantic_0,class_type_0,absences_5.0_10.0,G1_5.0_10.0,G2_10.0_15.0,G3_10.0_15.0,
Medu_2,Fedu_1,Mjob_other,Fjob_other,reason_other,guardian_mother,traveltime_1,studytime_2,famrel_5,freetime_3,goout_4,Dalc_1,Walc_1,health_2,age_16,failures_0,school_0,sex_0,address_0,famsize_1,Pstatus_1,schoolsup_0,famsup_0,paid_1,activities_1,nursery_1,higher_1,internet_1,romantic_1,class_type_0,absences_5.0_10.0,G1_5.0_10.0,G2_5.0_10.0,G3_5.0_10.0,
Medu_4,Fedu_3,Mjob_services,Fjob_services,reason_reputation,guardian_mother,traveltime_1,studytime_2,famrel_4,freetime_3,goout_2,Dalc_1,Walc_1,health_1,age_15,failures_0,school_0,sex_0,address_0,famsize_1,Pstatus_1,schoolsup_0,famsup_1,paid_1,activities_1,nursery_1,higher_1,internet_1,romantic_0,class_type_0,absences_-0.001_5.0,G1_10.0_15.0,G2_10.0_15.0,G3_10.0_15.0,
Medu_4,Fedu_4,Mjob_teacher,Fjob_health,reason_reputation,guardian_mother,traveltime_1,studytime_2,famrel_3,freetime_2,goout_2,Dalc_1,Walc_1,health_5,age_15,failures_0,school_0,sex_1,address_0,famsize_1,Pstatus_0,schoolsup_0,famsup_1,paid_0,activities_1,nursery_1,higher_1,internet_0,romantic_0,class_type_0,absences_-0.001_5.0,G1_10.0_15.0,G2_10.0_15.0,G3_10.0_15.0,
Medu_1,Fedu_2,Mjob_other,Fjob_at_home,reason_home,guardian_father,traveltime_1,studytime_2,famrel_4,freetime_3,goout_2,Dalc_1,Walc_1,health_5,age_15,failures_0,school_0,sex_1,address_0,famsize_0,Pstatus_0,schoolsup_1,famsup_1,paid_0,activities_1,nursery_1,higher_1,internet_1,romantic_0,class_type_0,absences_-0.001_5.0,G1_5.0_10.0,G2_5.0_10.0,G3_5.0_10.0,
Medu_4,Fedu_2,Mjob_services,Fjob_other,reason_course,guardian_mother,traveltime_1,studytime_2,famrel_4,freetime_2,goout_3,Dalc_1,Walc_1,health_5,age_16,failures_0,school_0,sex_0,address_0,famsize_1,Pstatus_0,schoolsup_0,famsup_1,paid_0,activities_0,nursery_1,higher_1,internet_1,romantic_0,class_type_0,absences_-0.001_5.0,G1_10.0_15.0,G2_15.0_20.0,G3_15.0_20.0,
Medu_4,Fedu_4,Mjob_health,Fjob_teacher,reason_other,guardian_mother,traveltime_1,studytime_2,famrel_2,freetime_4,goout_4,Dalc_2,Walc_3,health_4,age_16,failures_0,school_0,sex_0,address_1,famsize_1,Pstatus_0,schoolsup_0,famsup_1,paid_0,activities_1,nursery_1,higher_1,internet_0,romantic_0,class_type_0,absences_5.0_10.0,G1_5.0_10.0,G2_10.0_15.0,G3_10.0_15.0,
Medu_1,Fedu_1,Mjob_services,Fjob_services,reason_course,guardian_father,traveltime_4,studytime_1,famrel_5,freetime_5,goout_5,Dalc_5,Walc_5,health_5,age_16,failures_0,school_0,sex_0,address_0,famsize_1,Pstatus_0,schoolsup_1,famsup_1,paid_0,activities_1,nursery_0,higher_1,internet_1,romantic_1,class_type_0,absences_5.0_10.0,G1_5.0_10.0,G2_5.0_10.0,G3_10.0_15.0,
Medu_1,Fedu_2,Mjob_other,Fjob_services,reason_reputation,guardian_father,traveltime_1,studytime_2,famrel_4,freetime_4,goout_3,Dalc_1,Walc_1,health_1,age_16,failures_0,school_0,sex_0,address_0,famsize_0,Pstatus_0,schoolsup_1,famsup_0,paid_0,activities_1,nursery_1,higher_1,internet_1,romantic_0,class_type_0,absences_-0.001_5.0,G1_5.0_10.0,G2_5.0_10.0,G3_5.0_10.0,
